DATE, BTC_HASH, BTC_ENTR, LTC_HASH, LTC_ENTR
02/10/2013,1319690046866200,59.457939240088784,30197085821,42.0425089679115
03/10/2013,1493898777224600,59.636822511904406,31765826329,42.115575188029524
04/10/2013,1399393314111600,59.54254161781681,30965156102,42.07874535837872
05/10/2013,1462196791702600,59.60587760519745,28536602988,41.96091324523943
06/10/2013,1717009473378600,59.83763811305238,30499426486,42.056881753730835
07/10/2013,1510234438098300,59.652512634501576,29628653192,42.01509268762673
08/10/2013,1497252238078600,59.640057402651244,30169783098,42.04120396381021
09/10/2013,1699216644483200,59.82260991688527,29165122235,41.99234376006529
10/10/2013,1717116634877000,59.8377281513081,27461232275,41.905496004735916
11/10/2013,1746679922393300,59.86235537364474,28548811303,41.961530316202136
12/10/2013,1826148638294400,59.92654431122203,27981820446,41.93258946402306
13/10/2013,2123037518434500,60.14386998066012,28957365810,41.98203000885904
14/10/2013,2264610924617800,60.2370033206603,28722598336,41.97028590513567
15/10/2013,2388586730245300,60.31389737622282,30658326811,42.06437860292388
16/10/2013,2607445603606700,60.44037726943709,31030878892,42.08180419847182
17/10/2013,2391544055594200,60.31568248184049,27868205678,41.92671975545363
18/10/2013,2343071634226500,60.28614117588766,29003707068,41.984336947431125
19/10/2013,2850729566603700,60.56907129884682,32020658602,42.127102620929726
20/10/2013,2758032200610600,60.52137941452697,30302868554,42.047554009065934
21/10/2013,2778666446652800,60.53213277646948,29003797095,41.98434142552438
22/10/2013,3124425761821300,60.701331175037524,28666947335,41.967487923468795
23/10/2013,2937525388309300,60.61234143439617,27895983123,41.928157035770134
24/10/2013,2878966168108400,60.58329094911648,29422837214,42.00503601027252
25/10/2013,3087450974088200,60.68415634200116,32257598260,42.13773866597909
26/10/2013,4020073530518100,61.06496200355471,30968539527,42.07890298664307
27/10/2013,3377511741912800,60.813700898892414,34355600493,42.228644939137055
28/10/2013,3541488529694400,60.8820959834469,36069244336,42.29886883781727
29/10/2013,3172756238615700,60.72347679773146,32815595946,42.16248127270011
30/10/2013,3550102603864700,60.8856008353103,31878261219,42.12067257989181
31/10/2013,3996994766584200,61.056655797590956,27872780852,41.926956585881896
01/11/2013,3844703120077900,61.00061231440501,29416000186,42.00470073014564
02/11/2013,4166069583056300,61.116427049750385,29791969683,42.02302314925963
03/11/2013,3848218156144300,61.00193070186079,29686068758,42.017885693325354
04/11/2013,3857048146418500,61.005237268631085,32527979376,42.14978084494049
05/11/2013,3681683791003500,60.93810583697944,32167514867,42.13370412284092
06/11/2013,4181010473802300,61.12159177127201,30562017700,42.05983943240588
07/11/2013,4063508548876500,61.080466043236285,32518734289,42.14937074455245
08/11/2013,3525213954729500,60.875450935022705,34327075096,42.22744657431494
09/11/2013,3478270768336200,60.85611035839182,37389213069,42.350721746473624
10/11/2013,4086898747248500,61.08874661489624,38252806772,42.38366524776261
11/11/2013,4812044517364100,61.32439010309573,37415986126,42.3517544382819
12/11/2013,4903095293448100,61.35143291500752,35742767903,42.28575099969492
13/11/2013,4848388582881700,61.335245444657275,35281083485,42.26699450622962
14/11/2013,4387252754706400,61.19105793788796,35957554633,42.29439455013279
15/11/2013,4195859488618400,61.12670647940794,36323756790,42.30901306066617
16/11/2013,4885055119877000,61.346114954551574,38139373691,42.379380791874205
17/11/2013,5171690763596900,61.42837612693533,39273776940,42.4216659873251
18/11/2013,5106659966396900,61.41012011232698,38882151638,42.40720769554527
19/11/2013,4663818194058500,61.279251663999425,41848833621,42.51328705300178
20/11/2013,4975184673293900,61.37249019168381,43748807653,42.57734333707916
21/11/2013,4693086419026800,61.28827714036757,42295076348,42.528589365557195
22/11/2013,4889467946489200,61.34741759887683,42559826711,42.53759191606176
23/11/2013,5196993705600600,61.4354174254763,41211721922,42.49115438341576
24/11/2013,5068105110191200,61.39918655943324,47442899865,42.69429183418162
25/11/2013,5286969588233300,61.460181141862186,43583396989,42.5718782871356
26/11/2013,5304841854165900,61.46504985653704,44901677978,42.61486899893071
27/11/2013,4841626854758400,61.33323200860499,43071656062,42.55483843419383
28/11/2013,5402303808802800,61.49131488862701,48928485270,42.73877425982112
29/11/2013,5831495269072200,61.60160596990494,52261562148,42.83384988820443
30/11/2013,5638433465989100,61.55303450608045,50466483447,42.78342520113311
01/12/2013,6881345781349800,61.84043085347394,53728535474,42.87378815314144
02/12/2013,6233774274460500,61.69784602959534,57841743213,42.98021067172169
03/12/2013,6295406447692100,61.71203963887376,60028233407,43.033740850355095
04/12/2013,6523746000159600,61.76344072610692,61829596519,43.07639723041281
05/12/2013,6001602350845800,61.64308784702646,59771979123,43.027568952313146
06/12/2013,6695427561760700,61.80091630102671,68609119381,43.22649998852764
07/12/2013,7091650017227100,61.883861452796744,76860189604,43.39033617471392
08/12/2013,6526930548585000,61.764144801837375,77640020715,43.404900142344104
09/12/2013,6959636858231800,61.85675214452169,83354733474,43.5073637673822
10/12/2013,7428188368399600,61.950750514258736,82712581662,43.49620643818278
11/12/2013,7556796021462000,61.97551479485067,83052441522,43.50212221959698
12/12/2013,7575300196267800,61.97904317507645,88915398011,43.600532920184705
13/12/2013,7653858479326800,61.9939273394716,88527269582,43.5942215649693
14/12/2013,8206069562908900,62.09443149782452,92531467505,43.65804371087095
15/12/2013,8711511896225900,62.180663236293,89689428227,43.613037582782496
16/12/2013,8363836008024900,62.121904888702645,91567502011,43.64293530530692
17/12/2013,9105955423884400,62.24455051079814,91632522977,43.64395938190459
18/12/2013,9240127173187200,62.265652821601755,97682623413,43.73620158594893
19/12/2013,9930835726470700,62.36965524623275,92337641100,43.65501851647412
20/12/2013,9411150200132700,62.292111169025894,84762795455,43.53153080757229
21/12/2013,8651254170998600,62.170649408997356,85875761084,43.55035061941083
22/12/2013,9551805680846700,62.31351360093977,81795483753,43.48012082792746
23/12/2013,9952354122881000,62.37277793390455,79211242532,43.43380484737743
24/12/2013,10027670209914000,62.38365466339407,81933996921,43.48256183375514
25/12/2013,9837912459239700,62.35609233138202,79940371747,43.447023921113434
26/12/2013,10012871210862000,62.381523937883706,82728682347,43.49648724332069
27/12/2013,10619567584881000,62.46639323134717,89095664242,43.60345486540667
28/12/2013,9865732026963000,62.36016621518474,92658027577,43.66001561123812
29/12/2013,9233344750389300,62.26459346814444,91398935156,43.64027699662104
30/12/2013,10398380332268000,62.43602703815828,92235249833,43.65341785467013
31/12/2013,10582875840170000,62.46139993412025,91918219047,43.648450484819236
01/01/2014,11345209435223000,62.56175145043806,92285183735,43.6541986830386
02/01/2014,11752424385836000,62.61262660707001,89901921987,43.61645159839592
03/01/2014,10503491670139000,62.45053721066208,90895430232,43.63230740411502
04/01/2014,10816266226805000,62.492870775722686,97566822761,43.734490287410225
05/01/2014,11832131795703000,62.62237823621863,99383367292,43.761104063257626
06/01/2014,13262530771183000,62.7870243071198,107363663463,43.87253353938869
07/01/2014,13145476374448000,62.774234632931936,106903469705,43.86633641280603
08/01/2014,13256475566092000,62.78636547289373,111058978362,43.921353763924614
09/01/2014,13322496432074000,62.793532655420464,124068509091,44.0811647131943
10/01/2014,14337227165781000,62.89943424103278,112457719027,43.93941042445017
11/01/2014,14389433313783000,62.9046779855187,113012696956,43.94651260252932
12/01/2014,13834521492951000,62.84794095371237,110605675367,43.91545314888696
13/01/2014,17303874972574000,63.17076335509447,115397705652,43.976642274727375
14/01/2014,14384117636345000,62.904144933370965,107064191019,43.868503767307146
15/01/2014,15006920581527000,62.96529617515625,111954506498,43.932940336332706
16/01/2014,17081647901196000,63.1521153700808,115265108590,43.974983601260796
17/01/2014,15250979516632000,62.98857011355975,109526035574,43.90130158973408
18/01/2014,14291932544022000,62.89486921842117,123816104751,44.078226712244415
19/01/2014,15529163748042000,63.01464835077973,118600100987,44.01613297258414
20/01/2014,15920012817254000,63.05050970609417,110255132636,43.91087355245368
21/01/2014,16469331799087000,63.0994502312929,100820754468,43.781820389820425
22/01/2014,16046837571817000,63.06195721513806,77396525054,43.40036843313062
23/01/2014,16744048043972000,63.12331656495445,68808802671,43.230692779259655
24/01/2014,18093064357105000,63.235104981406785,72434496818,43.30477658164089
25/01/2014,18081723390893000,63.23420039800671,74090325222,43.33738480584784
26/01/2014,17384156232699000,63.17744125399091,70917694787,43.274245280887904
27/01/2014,17615035804982000,63.19647561600555,64484776188,43.13705824315402
28/01/2014,18589709109608000,63.2741724039425,67369836269,43.20020243247251
29/01/2014,17192768073273000,63.16147004926803,92065996394,43.650768049845226
30/01/2014,17102839182257000,63.15390405042217,97775523009,43.737572987438156
31/01/2014,19892845321146000,63.37191785173935,103086703364,43.81388599297721
01/02/2014,21046129703710000,63.45322316071986,80032646447,43.44868825511621
02/02/2014,19987218676733000,63.3787459363811,79241074065,43.43434807459119
03/02/2014,21213553751674000,63.46465453396808,81454133814,43.47408755704752
04/02/2014,18656625767045000,63.27935629298967,85362133422,43.54169587268832
05/02/2014,21458751342405000,63.48123433863105,102626326104,43.80742859841638
06/02/2014,21673996236144000,63.49563338974543,102988548752,43.81251166800391
07/02/2014,21994633666851000,63.51681978123435,94726171549,43.69186271709616
08/02/2014,22535852300210000,63.55189022213875,84719951760,43.53080140722161
09/02/2014,21453681873988000,63.48089347252624,76972710736,43.39244669473563
10/02/2014,18620012395218000,63.276522241983166,75508456345,43.3647378631956
11/02/2014,21852708113620000,63.50748028658852,61402777680,43.066403559696546
12/02/2014,21514054612563000,63.4849476543374,75316020347,43.36105641020147
13/02/2014,23672780117273000,63.622897353966756,71549252242,43.28703632885959
14/02/2014,23829488827143000,63.63241621290942,77690650340,43.40584062770994
15/02/2014,23929476324026000,63.63845703377747,89367601832,43.60785154966331
16/02/2014,25659812321848000,63.73917882715988,92393287711,43.65588768432465
17/02/2014,27160730964449000,63.82119051539691,95860074783,43.709029704811684
18/02/2014,24513105073405000,63.673221450559424,89386676313,43.608159443376806
19/02/2014,29386906175235000,63.93484169015345,78067978580,43.41283055371673
20/02/2014,28012058742082000,63.865716226659636,83692117359,43.51319138660609
21/02/2014,26503414232044000,63.78584643170366,85792646334,43.548953632640554
22/02/2014,24880051257259000,63.69465766636948,88978807687,43.601561405948196
23/02/2014,27902748491660000,63.86007544687676,93555718102,43.673925472689014
24/02/2014,28305792197579000,63.880765509796234,99453137949,43.76211653111269
25/02/2014,27871638770770000,63.858466039874415,98903791275,43.75412546418408
26/02/2014,26633857332389000,63.7929295952335,94447432816,43.68761122249495
27/02/2014,29275547041417000,63.929364337799875,89003689706,43.601964784552024
28/02/2014,31441710897763000,64.03234793254212,88533359389,43.594320804810636
01/03/2014,30258499015430000,63.977008632576684,102887562168,43.81109632306693
02/03/2014,27991845197924000,63.86467479993292,101115412993,43.78603065784545
03/03/2014,27406979265184000,63.834211535058955,113162509924,43.94842381517358
04/03/2014,27414395825328000,63.83460188771202,101784565566,43.795546544495785
05/03/2014,30263325063324000,63.97723871537688,118222527083,44.01153269882776
06/03/2014,29769857267863000,63.95352051325788,122358364015,44.06114045692903
07/03/2014,32901823795890000,64.09783576555266,127371248130,44.119067384993684
08/03/2014,32484052655284000,64.07939984063027,134028019820,44.192562375458955
09/03/2014,31691083931986000,64.04374521384007,146657041281,44.32247407352298
10/03/2014,31656901782156000,64.04218827647965,132886258001,44.1802196549818
11/03/2014,30654023967022000,63.995744678244805,132270957792,44.173524063833206
12/03/2014,32243765161150000,64.06868842843288,147307602122,44.328859619896775
13/03/2014,37228456676741000,64.27607401851827,144065807864,44.29675570558939
14/03/2014,30481425288890000,63.987598572454644,145687789305,44.31290769849972
15/03/2014,33832016030497000,64.13805735775996,149119551967,44.34649716475897
16/03/2014,33526835129124000,64.12498451052447,159435391521,44.44299964905797
17/03/2014,37274901316034000,64.27787274172401,151371284586,44.3681192836058
18/03/2014,32067189294713000,64.06076611506803,164803780615,44.4907770727243
19/03/2014,31613900770436000,64.04022726592152,189808249899,44.6945704338325
20/03/2014,36079295025720000,64.23083935790687,170692900094,44.541430785521165
21/03/2014,37038883163890000,64.26870880626026,157806986430,44.42818881200872
22/03/2014,38591861999111000,64.327964862111,174163358330,44.57046886613841
23/03/2014,41935995806199000,64.44785732319622,167407936306,44.5133956575926
24/03/2014,40363571429818000,64.39272204062385,151354684506,44.36796106227322
25/03/2014,42793599044845000,64.47706322688855,155338121874,44.405439662432805
26/03/2014,39369352445371000,64.35674119166218,154961877877,44.40194107645097
27/03/2014,39974746196705000,64.37875708262649,164057040636,44.484225243825975
28/03/2014,45820761829924000,64.57566965422227,164509426416,44.488197987238564
29/03/2014,42360786530464000,64.46239758539564,160309512500,44.450887769414955
30/03/2014,39485753203763000,64.36100041920307,161416377710,44.4608146997516
31/03/2014,40400024805720000,64.39402438748952,159729100588,44.44565491143529
01/04/2014,45222672942602000,64.5567144755967,167817022174,44.516916794256815
02/04/2014,43691181595301000,64.50701033161086,174857424588,44.57620678959405
03/04/2014,52598316340577000,64.77468482862997,179113676541,44.610903235313614
04/04/2014,49353584047247000,64.68282306540044,176856391198,44.592606090039
05/04/2014,52867637975031000,64.78205307999676,178838879510,44.60868814627427
06/04/2014,45006553092092000,64.54980328625058,166675975965,44.50707390904388
07/04/2014,46283218390813000,64.5901573971457,166508342883,44.50562219944763
08/04/2014,43557102033661000,64.50257617971945,165759942831,44.4991231448225
09/04/2014,46762417621673000,64.60501772796947,170501213746,44.53980974364768
10/04/2014,49682871889826000,64.69241677881926,174101511505,44.56995646241131
11/04/2014,46441503380549000,64.59508288383765,169457295607,44.53094948444238
12/04/2014,49734403587952000,64.69391238472147,165584088215,44.497591778131266
13/04/2014,57071898206259000,64.8924487564148,160697990924,44.454379626542426
14/04/2014,56838087903255000,64.88652623021856,164925080041,44.49183853933599
15/04/2014,57618180875105000,64.9061923210503,171470309011,44.547986522019784
16/04/2014,51339075573903000,64.73972552726083,165833909201,44.49976676904115
17/04/2014,52649732101253000,64.77609439906762,158217921967,44.43194076307172
18/04/2014,54361215801775000,64.82224593138427,151062910805,44.365177225561126
19/04/2014,56853240456456000,64.88691078924879,144020963706,44.296306560045295
20/04/2014,57990000694064000,64.91547236423115,138349920710,44.23834955137913
21/04/2014,62342401020283000,65.01988192787496,142862541090,44.28465542208304
22/04/2014,56547447080752000,64.87913010174915,148111208540,44.33670855714693
23/04/2014,57715566196705000,64.90862868260943,155202744192,44.404181800784414
24/04/2014,56126952609287000,64.86836193956276,161449492762,44.461110642592494
25/04/2014,54871640605027000,64.83572892022868,171137618947,44.54518465774765
26/04/2014,61310509021188000,64.99580259114651,180702976579,44.62364800504374
27/04/2014,57910784814068000,64.9135002572342,203412255284,44.79443433628819
28/04/2014,58533457646581000,64.92892971172944,190870030727,44.70261833141606
29/04/2014,55165659497912000,64.843438680606,217527385221,44.891224772163056
30/04/2014,63775476404532000,65.05266997953261,233011122365,44.99042655522164
01/05/2014,59756652420253000,64.95876753901672,195241046053,44.73528412072327
02/05/2014,69134022791818000,65.16906408476478,216381521537,44.88360503598537
03/05/2014,60266748363958000,64.97103043632423,226238948080,44.947875051581455
04/05/2014,59226221683686000,64.94590426153137,210361586837,44.84289901902342
05/05/2014,53881388608726000,64.80945524050927,205349852362,44.8081116443365
06/05/2014,64560258968300000,65.07031457435293,203207570946,44.792981888152255
07/05/2014,71248860104998000,65.21253514167917,189935427237,44.69553675997697
08/05/2014,64088104387939000,65.05972480683013,190322329470,44.69847256925703
09/05/2014,66687362903900000,65.11708160873658,192433271598,44.71438599604437
10/05/2014,68808071526646000,65.16224601880194,203355650140,44.79403281020919
11/05/2014,68864830729317000,65.1634355953056,202711793297,44.789457758119234
12/05/2014,64022345315582000,65.05824373645477,206039652721,44.81294974777611
13/05/2014,73203616493963000,65.2515831327361,224042899416,44.933802738186905
14/05/2014,68193957517589000,65.14931212029484,214078207806,44.868165677619906
15/05/2014,72911204765976000,65.24580874914639,227473866706,44.95572854532957
16/05/2014,76910256439576000,65.32284421166415,228342846476,44.96122932793523
17/05/2014,79560285388719000,65.37171665993009,229144840509,44.96628753619916
18/05/2014,72479602568891000,65.23724325329607,222722497398,44.92527502765524
19/05/2014,74963224520980000,65.28585122012693,220713715006,44.912204014786795
20/05/2014,80190143522301000,65.38309312909742,235142393211,45.00356239643672
21/05/2014,75862363977991000,65.30305253743347,218183366091,44.895568851625214
22/05/2014,76911636281315000,65.32287009472668,216653780019,44.885419142189484
23/05/2014,72822970404381000,65.24406179732381,213792464877,44.86623874037348
24/05/2014,78473301669099000,65.35187010981764,218743528049,44.89926806690588
25/05/2014,79707004400076000,65.37437471796882,229896788600,44.9710140476239
26/05/2014,84537541380255000,65.4592603635264,242393265374,45.047377349955084
27/05/2014,75059826933671000,65.28770917248342,281379152269,45.26254317572286
28/05/2014,83434779218748000,65.44031709532811,243026046736,45.051138679705495
29/05/2014,76497181709193000,65.31507480605363,251913688830,45.10295725359213
30/05/2014,81032736989465000,65.39817307904626,281535093517,45.26334250056709
31/05/2014,78117344249123000,65.34531111153144,265184777583,45.177025696978006
01/06/2014,89169870414164000,65.53622452929996,259663506816,45.14667100574323
02/06/2014,92381089474756000,65.58726576906724,265990785976,45.18140400533308
03/06/2014,98938390735009000,65.68619864247864,277587984143,45.24297285407329
04/06/2014,96120639667273000,65.644514458095,290819362415,45.310151059670396
05/06/2014,83414473687656000,65.43996594375095,275523418374,45.23220268149677
06/06/2014,86615197693600000,65.49428839430985,292969486175,45.32077814485504
07/06/2014,85898990392207000,65.48230938354152,302410887736,45.366537816276065
08/06/2014,87764147032939000,65.51329990629556,305341886548,45.38045324509227
09/06/2014,83643957093624000,65.443929524379,337939265231,45.52679172152377
10/06/2014,97882439562277000,65.67071826741113,339254982475,45.5323977382258
11/06/2014,87146677342366000,65.5031138681901,280204313789,45.25650690071115
12/06/2014,94709660509555000,65.62317979867878,284430462013,45.27810371764479
13/06/2014,97052528180527000,65.65843400376556,273631416090,45.22226161227049
14/06/2014,101706392228360000,65.7260066587484,294243561355,45.32703858077686
15/06/2014,108569120478440000,65.82021012985871,332362624155,45.50278588718939
16/06/2014,110460686718110000,65.8451293051569,338672106034,45.52991690165104
17/06/2014,109633522754020000,65.8342853036697,333039541095,45.505721209916985
18/06/2014,114634604762900000,65.89863891996005,347631639956,45.56758713036275
19/06/2014,105403163324560000,65.77751446888797,376200791624,45.68153061892557
20/06/2014,117596210500980000,65.93543787413346,389705883638,45.73241344721439
21/06/2014,125589223799850000,66.03030898248022,354845846508,45.597220153864
22/06/2014,133395225503520000,66.11730333392914,341149648529,45.54043246421325
23/06/2014,111187644494410000,65.8545927839356,369023156749,45.653739084631205
24/06/2014,125042903070560000,66.02401948188795,372549843805,45.667461192313986
25/06/2014,126934582941240000,66.04568148419158,394304244668,45.749336975335396
26/06/2014,117953386882530000,65.93981314791915,384266953838,45.71213664720721
27/06/2014,122950309695070000,65.99967167247176,410162468985,45.80622322147592
28/06/2014,124323052094880000,66.01569013061898,418102297135,45.833883704106675
29/06/2014,138958084496830000,66.17624607568116,438028115807,45.901051209639256
30/06/2014,114406212213540000,65.89576169561288,413929666618,45.81941338545586
01/07/2014,112053434332740000,65.8657831703578,437964741915,45.900842465471854
02/07/2014,115390565294290000,65.90812157297535,447204469747,45.930962342048
03/07/2014,115336201944400000,65.90744172349206,474997594287,46.017947940923605
04/07/2014,126762933213300000,66.04372925184174,480953901965,46.03592635674789
05/07/2014,136290430102410000,66.14828056764267,478501109505,46.02855000416254
06/07/2014,122142085385060000,65.99015668584636,515979894486,46.13734258538901
07/07/2014,121748310916590000,65.98549806070046,521454101855,46.152568007250636
08/07/2014,126835849751930000,66.04455887988922,571996422720,46.28603385863771
09/07/2014,134743018672600000,66.13180682934295,610561068112,46.380163334557494
10/07/2014,128210235498590000,66.06010774583099,588726576301,46.32762548953151
11/07/2014,132324770771550000,66.10567945835085,592795167706,46.33756142151768
12/07/2014,131423997483430000,66.09582503349786,561437199259,46.25915239021369
13/07/2014,135623388266940000,66.14120229641478,604285686631,46.36525850440792
14/07/2014,126301372673250000,66.03846662234332,578828354767,46.30316333041774
15/07/2014,122545554363010000,65.99491445147594,571745798041,46.28540159206445
16/07/2014,141308303941980000,66.20044255130459,607491600303,46.37289219518107
17/07/2014,135523589999460000,66.14014030064403,594815451250,46.342469858365796
18/07/2014,143922084554110000,66.22688429129542,658762698641,46.489786601389746
19/07/2014,150943924068650000,66.29560898893574,695096185916,46.56724036294544
20/07/2014,147770269319840000,66.26495233883368,615746254425,46.39236368111604
21/07/2014,128700260493330000,66.06561127720224,609812251324,46.37839286910245
22/07/2014,129437248362710000,66.07384914730468,607197645827,46.3721939315315
23/07/2014,123599330363180000,66.00726723060701,632885580428,46.43197243222018
24/07/2014,130618639263230000,66.08695708755484,663349611952,46.499797163404445
25/07/2014,132851473837680000,66.11141053657707,638692900527,46.445150148395264
26/07/2014,135794791306860000,66.14302444664028,690214655162,46.55707284075281
27/07/2014,141594232527850000,66.20335880577505,692552598458,46.561951380368605
28/07/2014,131107234432680000,66.09234359853956,699089980259,46.57550589188742
29/07/2014,141673461920570000,66.20416584347961,750648408426,46.67816506517477
30/07/2014,151065434470710000,66.29676989643063,701871629338,46.581234923401055
31/07/2014,151675347456860000,66.3025829198717,720051938876,46.6181287092233
01/08/2014,144162840448950000,66.22929564563067,726406430894,46.63080470915691
02/08/2014,149920844284230000,66.28579728629884,690242747448,46.557131558394694
03/08/2014,153132024259140000,66.31637232651356,700243392103,46.577884198525645
04/08/2014,129856453982780000,66.07851402262285,721898628262,46.62182399689341
05/08/2014,124723338711990000,66.02032775666812,711090939214,46.600061807692946
06/08/2014,136431862960970000,66.14977692131193,745654773743,46.66853557454005
07/08/2014,152054959630300000,66.30618917761069,765767420733,46.706934016870164
08/08/2014,153450076302790000,66.31936566676328,848843932014,46.85552705928732
09/08/2014,165917522871580000,66.43206256374425,826070276615,46.81629225610877
10/08/2014,177188034363270000,66.52687748451888,785974563531,46.74451035760399
11/08/2014,173719235075880000,66.4983538089949,804337931205,46.7778294909403
12/08/2014,183367734832420000,66.57633610994937,837576503052,46.83624870445558
13/08/2014,159768580576890000,66.37758002534702,827911972961,46.81950511680783
14/08/2014,155993286759410000,66.3430802469807,839190581803,46.83902622096333
15/08/2014,167081106950570000,66.44214491041085,879331848551,46.90643545697396
16/08/2014,165619527583310000,66.42946908926059,825096949292,46.8145913809428
17/08/2014,160427505050680000,66.38351781444098,836662808834,46.83467404038132
18/08/2014,176358510713450000,66.52010750263877,776879371941,46.72771833930836
19/08/2014,205166122598460000,66.73838883377492,781680560468,46.7366068942428
20/08/2014,199200948217180000,66.69582081838145,772350655777,46.71928373005782
21/08/2014,200289288691360000,66.70368157263451,817538406031,46.80131424087856
22/08/2014,196301876503810000,66.67467026757107,849957341839,46.857418170493474
23/08/2014,185147978953050000,66.59027510493867,851594031517,46.86019357280823
24/08/2014,190331761216460000,66.63011263201412,777532557672,46.72893082082939
25/08/2014,162925802186930000,66.40581140185441,807206912963,46.78296626407122
26/08/2014,184401639096800000,66.58444778313525,805408734048,46.77974885156092
27/08/2014,198951904258130000,66.69401601136168,806222033027,46.78120494501276
28/08/2014,209595483855480000,66.76920393510575,801653856434,46.77300716868849
29/08/2014,202989296035380000,66.72299995727808,814991905533,46.79681346488231
30/08/2014,204007058938370000,66.73021537596992,773243889912,46.72095126259923
31/08/2014,224539135712960000,66.8685632228385,771106075866,46.71695706988271
01/09/2014,221718171896110000,66.85032332110258,784400921094,46.74161896389321
02/09/2014,195189793977830000,66.66647392327225,805817509083,46.78048088746338
03/09/2014,215657078356740000,66.81033537296936,807561672830,46.783600175720935
04/09/2014,230574616888270000,66.90683000431996,765735870114,46.70687457472356
05/09/2014,206544071650050000,66.74804595528407,780814621876,46.73500780394875
06/09/2014,216385380208740000,66.81519933226122,775297600695,46.72477793449292
07/09/2014,232014413363220000,66.91581073583791,848061170644,46.85419606437779
08/09/2014,211287232844200000,66.78080189778792,821651727568,46.808554744487324
09/09/2014,192746678692620000,66.64830230418843,836691810812,46.83472404892028
10/09/2014,207435814609400000,66.75426130621163,788583082437,46.749290494732975
11/09/2014,213242328829590000,66.79409014660845,793597295874,46.75843484410991
12/09/2014,231885727672750000,66.9150103299065,873782431396,46.89730183295194
13/09/2014,234547847106390000,66.93147856210759,925377508096,46.98006976794211
14/09/2014,254469723134180000,67.0490903179071,937581490563,46.99897182306934
15/09/2014,225849416804920000,66.87695749199125,1062183102528,47.17898831311995
16/09/2014,245960455432340000,67.00002268687885,983608827576,47.068112416977534
17/09/2014,272584509376250000,67.14829988156765,983509027210,47.06796602870407
18/09/2014,272494608534700000,67.1478239891873,941608473189,47.00515503697472
19/09/2014,258872487772260000,67.07383795146251,894378326441,46.93091296188906
20/09/2014,250342266693440000,67.02549819349305,901774251506,46.942794051334836
21/09/2014,259636185788380000,67.07808777096793,897510877569,46.93595715833992
22/09/2014,237324356938670000,66.94845647756993,970322346408,47.048491832391726
23/09/2014,239275213818260000,66.96026726145402,930139960864,46.98747555332898
24/09/2014,232883833972770000,66.9212067994768,1027591396256,47.13122254525196
25/09/2014,251996984631330000,67.03500277427665,1081689018297,47.20524161828361
26/09/2014,265637234865220000,67.11105368968722,1041874610523,47.15113748904301
27/09/2014,224070505623180000,66.86554906313187,994027671726,47.0833137483243
28/09/2014,241377523818640000,66.97288764750725,1012596896251,47.110015796452295
29/09/2014,232273711923430000,66.91742218685484,1041099139138,47.15006328561307
30/09/2014,241836416039510000,66.9756278074065,1010709257927,47.10732387834241
01/10/2014,272544151078860000,67.14808626331629,1059434197831,47.1752498128798
02/10/2014,248323233472820000,67.01381555199848,1078306814483,47.20072356080996
03/10/2014,240766007664230000,66.969228024433,1069195184199,47.188481073757174
04/10/2014,253983313437820000,67.04633001943162,1069979597620,47.1895391167117
05/10/2014,294564761338850000,67.26018115526345,1072071320913,47.19235671526159
06/10/2014,281069907822930000,67.19252530636172,1065634667752,47.183668751895325
07/10/2014,267927392766940000,67.12343839274465,989813008419,47.07718373691668
08/10/2014,237817212615490000,66.95144944110501,968748683834,47.04615017945115
09/10/2014,232219586688090000,66.91708596581914,1011325148315,47.10820273780517
10/10/2014,271191977365780000,67.14091080364157,1064565386333,47.18222039297043
11/10/2014,271802008054720000,67.1441524182584,1073498735757,47.19427632130209
12/10/2014,250913226668190000,67.0287848267221,1055114553772,47.16935546996009
13/10/2014,261584711220310000,67.08887452602556,1052621545979,47.16594265973445
14/10/2014,248788094668480000,67.01651375298165,990318893659,47.0779208980544
15/10/2014,256625578134450000,67.06126127606889,1004775140911,47.098828505285695
16/10/2014,259685539958130000,67.07836198640176,1099291479454,47.22852979978764
17/10/2014,245939183055620000,66.99989790714729,1066799661475,47.18524510133879
18/10/2014,274653673157770000,67.15920988985239,1056541670615,47.17130549826663
19/10/2014,254924088221510000,67.05166400615174,1032875579854,47.13862230683366
20/10/2014,239452093536110000,66.96133335273174,1041799066440,47.15103287854169
21/10/2014,240024707817420000,66.96477922612705,1039201435738,47.14743115823999
22/10/2014,288896324697570000,67.23214815381684,1047254593560,47.15856804143814
23/10/2014,266072297412510000,67.11341461301632,1100120827322,47.22961781417162
24/10/2014,285794376895820000,67.21657383476521,1106496589646,47.237954833732424
25/10/2014,269137365163540000,67.12993900222925,1038371483116,47.14627849728185
26/10/2014,259530814337570000,67.07750214487234,1097536204197,47.22622435956909
27/10/2014,253256218621320000,67.04219399793418,1082144244407,47.20584864514874
28/10/2014,269939731438890000,67.13423364100552,1138674395945,47.27931109637358
29/10/2014,257312268447950000,67.06511654886518,1190536768503,47.34356800659229
30/10/2014,295787003737610000,67.26615496840746,1180537179789,47.331399307604094
31/10/2014,326559231900020000,67.40894099770524,1056690131112,47.17150820506195
01/11/2014,302487818580170000,67.29847334868617,1070205855042,47.18984415612919
02/11/2014,295176963998550000,67.26317643953955,1094758978927,47.22256911159096
03/11/2014,281457179968320000,67.19451175538444,1101736931794,47.23173561339488
